Age,Gender,Income,State,Education,Occupation,Category,Disability_Status,Employment_Status,Rural_Urban,Marital_Status,Farmer_Status,Student_Status,BPL_Status,Minority_Status,Recommended_Scheme
18,male,0,tamil nadu,10th,student,st,no,student,urban,single,no,yes,yes,no,Merit-cum-Means Post Matric Support - Program 41
18,male,0,tamil nadu,10th,student,st,no,student,urban,single,no,yes,yes,no,Merit-cum-Means Post Matric Support - Program 45
18,male,0,tamil nadu,10th,student,st,no,student,urban,single,no,yes,yes,no,Social Welfare Security Scheme - Support 50
18,male,0,tamil nadu,10th,student,st,no,student,urban,single,no,yes,yes,no,Ayushman Swasthya Suraksha - Yojana 59
18,male,0,tamil nadu,10th,student,st,no,student,urban,single,no,yes,yes,no,Ayushman Swasthya Suraksha - Yojana 65
18,male,0,tamil nadu,10th,student,st,no,student,urban,single,no,yes,yes,no,Ayushman Swasthya Suraksha - Yojana 71
18,male,0,tamil nadu,10th,student,st,no,student,urban,single,no,yes,yes,no,Ayushman Swasthya Suraksha - Yojana 77
18,male,0,tamil nadu,10th,student,st,no,student,urban,single,no,yes,yes,no,Merit-cum-Means Post Matric Support - Program 81
18,male,0,tamil nadu,10th,student,st,no,student,urban,single,no,yes,yes,no,Ayushman Swasthya Suraksha - Yojana 89
18,male,0,tamil nadu,10th,student,st,no,student,urban,single,no,yes,yes,no,Social Welfare Security Scheme - Support 91
18,male,0,tamil nadu,10th,student,st,no,student,urban,single,no,yes,yes,no,Ayushman Swasthya Suraksha - Yojana 92
18,male,0,tamil nadu,10th,student,st,no,student,urban,single,no,yes,yes,no,Ayushman Swasthya Suraksha - Yojana 94
18,male,0,tamil nadu,10th,student,st,no,student,urban,single,no,yes,yes,no,Ayushman Swasthya Suraksha - Yojana 98
18,male,0,tamil nadu,10th,student,st,no,student,urban,single,no,yes,yes,no,Social Welfare Security Scheme - Support 99
18,male,0,tamil nadu,10th,student,st,no,student,urban,single,no,yes,yes,no,Social Welfare Security Scheme - Support 100
20,female,0,karnataka,12th,student,obc,no,student,urban,single,no,yes,no,no,Central Sector Scheme of Scholarship for College and University Students
20,female,0,karnataka,12th,student,obc,no,student,urban,single,no,yes,no,no,Pragati Scholarship Scheme for Girls
20,female,0,karnataka,12th,student,obc,no,student,urban,single,no,yes,no,no,Merit-cum-Means Post Matric Support - Program 41
20,female,0,karnataka,12th,student,obc,no,student,urban,single,no,yes,no,no,Merit-cum-Means Post Matric Support - Program 45
20,female,0,karnataka,12th,student,obc,no,student,urban,single,no,yes,no,no,Merit-cum-Means Post Matric Support - Program 52
20,female,0,karnataka,12th,student,obc,no,student,urban,single,no,yes,no,no,Merit-cum-Means Post Matric Support - Program 63
42,male,9421,rajasthan,12th,farmer,obc,yes,self-employed,rural,married,yes,no,no,no,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
42,male,9421,rajasthan,12th,farmer,obc,yes,self-employed,rural,married,yes,no,no,no,PM Krishi Sinchayee Yojana (PMKSY)
42,male,9421,rajasthan,12th,farmer,obc,yes,self-employed,rural,married,yes,no,no,no,Pradhan Mantri Fasal Bima Yojana (PMFBY)
42,male,9421,rajasthan,12th,farmer,obc,yes,self-employed,rural,married,yes,no,no,no,Kisan Credit Card (KCC) Scheme
42,male,9421,rajasthan,12th,farmer,obc,yes,self-employed,rural,married,yes,no,no,no,Deendayal Disabled Rehabilitation Scheme (DDRS)
42,male,9421,rajasthan,12th,farmer,obc,yes,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 28
42,male,9421,rajasthan,12th,farmer,obc,yes,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 31
42,male,9421,rajasthan,12th,farmer,obc,yes,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 44
42,male,9421,rajasthan,12th,farmer,obc,yes,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 73
42,male,9421,rajasthan,12th,farmer,obc,yes,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 78
42,male,9421,rajasthan,12th,farmer,obc,yes,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 86
38,female,54139,gujarat,10th,business owner,obc,no,self-employed,urban,married,no,no,no,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
38,female,54139,gujarat,10th,business owner,obc,no,self-employed,urban,married,no,no,no,no,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
38,female,54139,gujarat,10th,business owner,obc,no,self-employed,urban,married,no,no,no,no,Stand-Up India Scheme
35,male,11956,madhya pradesh,12th,farmer,obc,no,self-employed,rural,married,yes,no,no,no,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
35,male,11956,madhya pradesh,12th,farmer,obc,no,self-employed,rural,married,yes,no,no,no,PM Krishi Sinchayee Yojana (PMKSY)
35,male,11956,madhya pradesh,12th,farmer,obc,no,self-employed,rural,married,yes,no,no,no,Pradhan Mantri Fasal Bima Yojana (PMFBY)
35,male,11956,madhya pradesh,12th,farmer,obc,no,self-employed,rural,married,yes,no,no,no,Kisan Credit Card (KCC) Scheme
35,male,11956,madhya pradesh,12th,farmer,obc,no,self-employed,rural,married,yes,no,no,no,PM Kisan Maan-Dhan Yojana (PM-KMY)
35,male,11956,madhya pradesh,12th,farmer,obc,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 28
35,male,11956,madhya pradesh,12th,farmer,obc,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 31
35,male,11956,madhya pradesh,12th,farmer,obc,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 44
35,male,11956,madhya pradesh,12th,farmer,obc,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 73
35,male,11956,madhya pradesh,12th,farmer,obc,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 78
35,male,11956,madhya pradesh,12th,farmer,obc,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 86
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,PM Garib Kalyan Anna Yojana (PMGKAY)
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Mo Ghara Yojana (Odisha Housing Scheme)
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 29
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 36
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Social Welfare Security Scheme - Support 37
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Skill Upgradation and Vocational Loan - Plan 48
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Skill Upgradation and Vocational Loan - Plan 54
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Awas Sahayata Gramin - Allocation 56
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Awas Sahayata Gramin - Allocation 58
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 59
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 65
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Awas Sahayata Gramin - Allocation 67
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 71
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Skill Upgradation and Vocational Loan - Plan 74
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Awas Sahayata Gramin - Allocation 75
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Skill Upgradation and Vocational Loan - Plan 82
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 89
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Social Welfare Security Scheme - Support 91
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 92
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 94
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 98
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Social Welfare Security Scheme - Support 99
18,female,0,kerala,graduate,unemployed,general,no,unemployed,rural,single,no,no,yes,no,Social Welfare Security Scheme - Support 100
29,male,68065,andhra pradesh,post graduate,government employee,general,yes,employed,rural,married,no,no,no,no,Deendayal Disabled Rehabilitation Scheme (DDRS)
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,PM Garib Kalyan Anna Yojana (PMGKAY)
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Mo Ghara Yojana (Odisha Housing Scheme)
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Awas Sahayata Gramin - Allocation 32
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 36
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Social Welfare Security Scheme - Support 37
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Skill Upgradation and Vocational Loan - Plan 51
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Skill Upgradation and Vocational Loan - Plan 54
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Awas Sahayata Gramin - Allocation 56
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Awas Sahayata Gramin - Allocation 58
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 59
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 65
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Awas Sahayata Gramin - Allocation 67
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 71
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Skill Upgradation and Vocational Loan - Plan 74
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Awas Sahayata Gramin - Allocation 75
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Skill Upgradation and Vocational Loan - Plan 82
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Awas Sahayata Gramin - Allocation 85
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 89
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Social Welfare Security Scheme - Support 91
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 92
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 94
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 98
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Social Welfare Security Scheme - Support 99
33,female,0,punjab,primary,unemployed,obc,no,unemployed,rural,married,no,no,yes,no,Social Welfare Security Scheme - Support 100
45,female,13837,uttar pradesh,10th,farmer,sc,no,self-employed,rural,married,yes,no,no,no,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
45,female,13837,uttar pradesh,10th,farmer,sc,no,self-employed,rural,married,yes,no,no,no,PM Krishi Sinchayee Yojana (PMKSY)
45,female,13837,uttar pradesh,10th,farmer,sc,no,self-employed,rural,married,yes,no,no,no,Pradhan Mantri Fasal Bima Yojana (PMFBY)
45,female,13837,uttar pradesh,10th,farmer,sc,no,self-employed,rural,married,yes,no,no,no,Kisan Credit Card (KCC) Scheme
45,female,13837,uttar pradesh,10th,farmer,sc,no,self-employed,rural,married,yes,no,no,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
45,female,13837,uttar pradesh,10th,farmer,sc,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 28
45,female,13837,uttar pradesh,10th,farmer,sc,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 44
45,female,13837,uttar pradesh,10th,farmer,sc,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 49
45,female,13837,uttar pradesh,10th,farmer,sc,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 73
45,female,13837,uttar pradesh,10th,farmer,sc,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 78
45,female,13837,uttar pradesh,10th,farmer,sc,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 86
45,female,13837,uttar pradesh,10th,farmer,sc,no,self-employed,rural,married,yes,no,no,no,National Farmer Scheme - Phase 93
44,female,11045,karnataka,10th,laborer,st,no,self-employed,rural,married,no,no,no,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
29,female,71655,west bengal,post graduate,government employee,obc,no,employed,urban,married,no,no,no,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
49,male,77402,rajasthan,primary,business owner,sc,no,self-employed,rural,married,no,no,no,no,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
55,female,60056,gujarat,graduate,business owner,st,no,self-employed,rural,married,no,no,no,no,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
55,female,60056,gujarat,graduate,business owner,st,no,self-employed,rural,married,no,no,no,no,Stand-Up India Scheme
27,female,64816,kerala,post graduate,government employee,general,yes,employed,rural,divorced,no,no,no,no,Deendayal Disabled Rehabilitation Scheme (DDRS)
35,male,0,andhra pradesh,graduate,unemployed,obc,no,unemployed,rural,divorced,no,no,no,yes,Skill Upgradation and Vocational Loan - Plan 54
35,male,0,andhra pradesh,graduate,unemployed,obc,no,unemployed,rural,divorced,no,no,no,yes,Skill Upgradation and Vocational Loan - Plan 74
35,male,0,andhra pradesh,graduate,unemployed,obc,no,unemployed,rural,divorced,no,no,no,yes,Skill Upgradation and Vocational Loan - Plan 82
44,female,22026,punjab,graduate,business owner,general,no,self-employed,urban,married,no,no,no,yes,Pradhan Mantri Matru Vandana Yojana (PMMVY)
44,female,22026,punjab,graduate,business owner,general,no,self-employed,urban,married,no,no,no,yes,Mahila Co-operative Loan Scheme
44,female,22026,punjab,graduate,business owner,general,no,self-employed,urban,married,no,no,no,yes,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
44,female,22026,punjab,graduate,business owner,general,no,self-employed,urban,married,no,no,no,yes,Stand-Up India Scheme
32,female,7286,uttar pradesh,illiterate,laborer,ews,yes,employed,rural,married,no,no,yes,no,Pradhan Mantri Matru Vandana Yojana (PMMVY)
32,female,7286,uttar pradesh,illiterate,laborer,ews,yes,employed,rural,married,no,no,yes,no,Indira Gandhi National Disability Pension Scheme (IGNDPS)
32,female,7286,uttar pradesh,illiterate,laborer,ews,yes,employed,rural,married,no,no,yes,no,Deendayal Disabled Rehabilitation Scheme (DDRS)
32,female,7286,uttar pradesh,illiterate,laborer,ews,yes,employed,rural,married,no,no,yes,no,PM Garib Kalyan Anna Yojana (PMGKAY)
32,female,7286,uttar pradesh,illiterate,laborer,ews,yes,employed,rural,married,no,no,yes,no,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
32,female,7286,uttar pradesh,illiterate,laborer,ews,yes,employed,rural,married,no,no,yes,no,Mo Ghara Yojana (Odisha Housing Scheme)
32,female,7286,uttar pradesh,illiterate,laborer,ews,yes,employed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 36
32,female,7286,uttar pradesh,illiterate,laborer,ews,yes,employed,rural,married,no,no,yes,no,Social Welfare Security Scheme - Support 37
32,female,7286,uttar pradesh,illiterate,laborer,ews,yes,employed,rural,married,no,no,yes,no,Awas Sahayata Gramin - Allocation 56
32,female,7286,uttar pradesh,illiterate,laborer,ews,yes,employed,rural,married,no,no,yes,no,Awas Sahayata Gramin - Allocation 58
32,female,7286,uttar pradesh,illiterate,laborer,ews,yes,employed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 59
32,female,7286,uttar pradesh,illiterate,laborer,ews,yes,employed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 65
32,female,7286,uttar pradesh,illiterate,laborer,ews,yes,employed,rural,married,no,no,yes,no,Awas Sahayata Gramin - Allocation 67
32,female,7286,uttar pradesh,illiterate,laborer,ews,yes,employed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 71
32,female,7286,uttar pradesh,illiterate,laborer,ews,yes,employed,rural,married,no,no,yes,no,Awas Sahayata Gramin - Allocation 75
32,female,7286,uttar pradesh,illiterate,laborer,ews,yes,employed,rural,married,no,no,yes,no,Ayushman Swasthya Suraksha - Yojana 89
32,female,7286,uttar pradesh,illiterate,laborer,ews,yes,employed,rural,married,no,no,yes,no,Social Welfare Security Scheme - Support 91
