Age,Income,Occupation,Gender,Category,Recommended_Scheme
55,14201,farmer,male,obc,PM Krishi Sinchayee Yojana (PMKSY)
55,14201,farmer,male,obc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
55,14201,farmer,male,obc,Kisan Credit Card (KCC) Scheme
55,14201,farmer,male,obc,National Farmer Scheme - Phase 28
55,14201,farmer,male,obc,National Farmer Scheme - Phase 31
55,14201,farmer,male,obc,National Farmer Scheme - Phase 44
55,14201,farmer,male,obc,National Farmer Scheme - Phase 73
55,14201,farmer,male,obc,National Farmer Scheme - Phase 78
55,14201,farmer,male,obc,National Farmer Scheme - Phase 86
45,0,unemployed,female,sc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
45,0,unemployed,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
63,78483,business owner,male,obc,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
63,78483,business owner,male,obc,Stand-Up India Scheme
39,0,unemployed,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
39,0,unemployed,female,obc,PMMVY-Urban (Maternity Benefit Scheme for Urban Poor)
39,0,unemployed,female,obc,PM Garib Kalyan Anna Yojana (PMGKAY)
39,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 36
39,0,unemployed,female,obc,Social Welfare Security Scheme - Support 37
39,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 59
39,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 65
39,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 71
39,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 89
39,0,unemployed,female,obc,Social Welfare Security Scheme - Support 91
39,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 92
39,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 94
39,0,unemployed,female,obc,Ayushman Swasthya Suraksha - Yojana 98
39,0,unemployed,female,obc,Social Welfare Security Scheme - Support 99
39,0,unemployed,female,obc,Social Welfare Security Scheme - Support 100
63,15878,retired,male,general,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
63,15878,retired,male,general,Senior Citizen Financial Security - Pension 27
63,15878,retired,male,general,Senior Citizen Financial Security - Pension 35
63,15878,retired,male,general,Senior Citizen Financial Security - Pension 57
63,15878,retired,male,general,Senior Citizen Financial Security - Pension 60
63,15878,retired,male,general,Senior Citizen Financial Security - Pension 66
63,15878,retired,male,general,Senior Citizen Financial Security - Pension 69
63,15878,retired,male,general,Senior Citizen Financial Security - Pension 72
63,15878,retired,male,general,Senior Citizen Financial Security - Pension 80
63,15878,retired,male,general,Senior Citizen Financial Security - Pension 84
63,15878,retired,male,general,Senior Citizen Financial Security - Pension 88
63,15878,retired,male,general,Senior Citizen Financial Security - Pension 95
52,7863,laborer,male,general,PM Garib Kalyan Anna Yojana (PMGKAY)
52,7863,laborer,male,general,Social Welfare Security Scheme - Support 30
52,7863,laborer,male,general,Ayushman Swasthya Suraksha - Yojana 36
52,7863,laborer,male,general,Social Welfare Security Scheme - Support 37
52,7863,laborer,male,general,Ayushman Swasthya Suraksha - Yojana 39
52,7863,laborer,male,general,Social Welfare Security Scheme - Support 50
52,7863,laborer,male,general,Ayushman Swasthya Suraksha - Yojana 59
52,7863,laborer,male,general,Ayushman Swasthya Suraksha - Yojana 65
52,7863,laborer,male,general,Ayushman Swasthya Suraksha - Yojana 71
52,7863,laborer,male,general,Ayushman Swasthya Suraksha - Yojana 77
52,7863,laborer,male,general,Ayushman Swasthya Suraksha - Yojana 89
52,7863,laborer,male,general,Social Welfare Security Scheme - Support 91
52,7863,laborer,male,general,Ayushman Swasthya Suraksha - Yojana 92
52,7863,laborer,male,general,Ayushman Swasthya Suraksha - Yojana 94
52,7863,laborer,male,general,Social Welfare Security Scheme - Support 96
52,7863,laborer,male,general,Ayushman Swasthya Suraksha - Yojana 98
52,7863,laborer,male,general,Social Welfare Security Scheme - Support 99
52,7863,laborer,male,general,Social Welfare Security Scheme - Support 100
41,81984,government employee,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
35,7902,laborer,male,obc,PM Garib Kalyan Anna Yojana (PMGKAY)
35,7902,laborer,male,obc,Social Welfare Security Scheme - Support 30
35,7902,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 36
35,7902,laborer,male,obc,Social Welfare Security Scheme - Support 37
35,7902,laborer,male,obc,Social Welfare Security Scheme - Support 50
35,7902,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 59
35,7902,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 65
35,7902,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 71
35,7902,laborer,male,obc,Social Welfare Security Scheme - Support 76
35,7902,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 77
35,7902,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 89
35,7902,laborer,male,obc,Social Welfare Security Scheme - Support 91
35,7902,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 92
35,7902,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 94
35,7902,laborer,male,obc,Ayushman Swasthya Suraksha - Yojana 98
35,7902,laborer,male,obc,Social Welfare Security Scheme - Support 99
35,7902,laborer,male,obc,Social Welfare Security Scheme - Support 100
41,92014,private employee,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
36,21428,business owner,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
36,21428,business owner,female,obc,Pradhan Mantri Mudra Yojana (PMMY) - Shishu
36,21428,business owner,female,obc,Stand-Up India Scheme
62,10755,retired,female,general,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
62,10755,retired,female,general,Senior Citizen Financial Security - Pension 27
62,10755,retired,female,general,Senior Citizen Financial Security - Pension 35
62,10755,retired,female,general,Senior Citizen Financial Security - Pension 57
62,10755,retired,female,general,Senior Citizen Financial Security - Pension 60
62,10755,retired,female,general,Senior Citizen Financial Security - Pension 66
62,10755,retired,female,general,Senior Citizen Financial Security - Pension 69
62,10755,retired,female,general,Senior Citizen Financial Security - Pension 72
62,10755,retired,female,general,Senior Citizen Financial Security - Pension 80
62,10755,retired,female,general,Senior Citizen Financial Security - Pension 84
62,10755,retired,female,general,Senior Citizen Financial Security - Pension 88
62,10755,retired,female,general,Senior Citizen Financial Security - Pension 95
32,7109,farmer,female,st,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
32,7109,farmer,female,st,PM Krishi Sinchayee Yojana (PMKSY)
32,7109,farmer,female,st,Pradhan Mantri Fasal Bima Yojana (PMFBY)
32,7109,farmer,female,st,Kisan Credit Card (KCC) Scheme
32,7109,farmer,female,st,PM Kisan Maan-Dhan Yojana (PM-KMY)
32,7109,farmer,female,st,Pradhan Mantri Matru Vandana Yojana (PMMVY)
32,7109,farmer,female,st,National Farmer Scheme - Phase 28
32,7109,farmer,female,st,National Farmer Scheme - Phase 44
32,7109,farmer,female,st,National Farmer Scheme - Phase 73
32,7109,farmer,female,st,National Farmer Scheme - Phase 78
32,7109,farmer,female,st,National Farmer Scheme - Phase 86
47,13250,farmer,male,general,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
47,13250,farmer,male,general,PM Krishi Sinchayee Yojana (PMKSY)
47,13250,farmer,male,general,Pradhan Mantri Fasal Bima Yojana (PMFBY)
47,13250,farmer,male,general,Kisan Credit Card (KCC) Scheme
47,13250,farmer,male,general,National Farmer Scheme - Phase 28
47,13250,farmer,male,general,National Farmer Scheme - Phase 31
47,13250,farmer,male,general,National Farmer Scheme - Phase 44
47,13250,farmer,male,general,National Farmer Scheme - Phase 73
47,13250,farmer,male,general,National Farmer Scheme - Phase 78
47,13250,farmer,male,general,National Farmer Scheme - Phase 86
41,32038,private employee,female,ews,Pradhan Mantri Matru Vandana Yojana (PMMVY)
54,4858,farmer,male,sc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
54,4858,farmer,male,sc,PM Krishi Sinchayee Yojana (PMKSY)
54,4858,farmer,male,sc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
54,4858,farmer,male,sc,Kisan Credit Card (KCC) Scheme
54,4858,farmer,male,sc,PM Garib Kalyan Anna Yojana (PMGKAY)
54,4858,farmer,male,sc,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
54,4858,farmer,male,sc,Mo Ghara Yojana (Odisha Housing Scheme)
54,4858,farmer,male,sc,Ayushman Swasthya Suraksha - Yojana 26
54,4858,farmer,male,sc,National Farmer Scheme - Phase 28
54,4858,farmer,male,sc,Social Welfare Security Scheme - Support 30
54,4858,farmer,male,sc,National Farmer Scheme - Phase 31
54,4858,farmer,male,sc,Ayushman Swasthya Suraksha - Yojana 36
54,4858,farmer,male,sc,Social Welfare Security Scheme - Support 37
54,4858,farmer,male,sc,National Farmer Scheme - Phase 44
54,4858,farmer,male,sc,Social Welfare Security Scheme - Support 50
54,4858,farmer,male,sc,Awas Sahayata Gramin - Allocation 56
54,4858,farmer,male,sc,Awas Sahayata Gramin - Allocation 58
54,4858,farmer,male,sc,Ayushman Swasthya Suraksha - Yojana 59
54,4858,farmer,male,sc,Ayushman Swasthya Suraksha - Yojana 65
54,4858,farmer,male,sc,Awas Sahayata Gramin - Allocation 67
54,4858,farmer,male,sc,Ayushman Swasthya Suraksha - Yojana 71
54,4858,farmer,male,sc,National Farmer Scheme - Phase 73
54,4858,farmer,male,sc,Awas Sahayata Gramin - Allocation 75
54,4858,farmer,male,sc,Ayushman Swasthya Suraksha - Yojana 77
54,4858,farmer,male,sc,National Farmer Scheme - Phase 78
54,4858,farmer,male,sc,National Farmer Scheme - Phase 86
54,4858,farmer,male,sc,Ayushman Swasthya Suraksha - Yojana 89
54,4858,farmer,male,sc,Social Welfare Security Scheme - Support 91
54,4858,farmer,male,sc,Ayushman Swasthya Suraksha - Yojana 92
54,4858,farmer,male,sc,Ayushman Swasthya Suraksha - Yojana 94
54,4858,farmer,male,sc,Ayushman Swasthya Suraksha - Yojana 98
54,4858,farmer,male,sc,Social Welfare Security Scheme - Support 99
54,4858,farmer,male,sc,Social Welfare Security Scheme - Support 100
29,0,unemployed,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
29,0,unemployed,female,obc,Skill Upgradation and Vocational Loan - Plan 48
29,0,unemployed,female,obc,Skill Upgradation and Vocational Loan - Plan 54
29,0,unemployed,female,obc,Skill Upgradation and Vocational Loan - Plan 74
29,0,unemployed,female,obc,Skill Upgradation and Vocational Loan - Plan 82
35,8638,laborer,male,ews,PM Garib Kalyan Anna Yojana (PMGKAY)
35,8638,laborer,male,ews,Social Welfare Security Scheme - Support 30
35,8638,laborer,male,ews,Ayushman Swasthya Suraksha - Yojana 36
35,8638,laborer,male,ews,Social Welfare Security Scheme - Support 37
35,8638,laborer,male,ews,Social Welfare Security Scheme - Support 50
35,8638,laborer,male,ews,Ayushman Swasthya Suraksha - Yojana 59
35,8638,laborer,male,ews,Ayushman Swasthya Suraksha - Yojana 65
35,8638,laborer,male,ews,Ayushman Swasthya Suraksha - Yojana 71
35,8638,laborer,male,ews,Ayushman Swasthya Suraksha - Yojana 77
35,8638,laborer,male,ews,Ayushman Swasthya Suraksha - Yojana 89
35,8638,laborer,male,ews,Social Welfare Security Scheme - Support 91
35,8638,laborer,male,ews,Ayushman Swasthya Suraksha - Yojana 92
35,8638,laborer,male,ews,Ayushman Swasthya Suraksha - Yojana 94
35,8638,laborer,male,ews,Ayushman Swasthya Suraksha - Yojana 98
35,8638,laborer,male,ews,Social Welfare Security Scheme - Support 99
35,8638,laborer,male,ews,Social Welfare Security Scheme - Support 100
34,14726,farmer,female,sc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
34,14726,farmer,female,sc,PM Krishi Sinchayee Yojana (PMKSY)
34,14726,farmer,female,sc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
34,14726,farmer,female,sc,Kisan Credit Card (KCC) Scheme
34,14726,farmer,female,sc,PM Kisan Maan-Dhan Yojana (PM-KMY)
34,14726,farmer,female,sc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
34,14726,farmer,female,sc,National Farmer Scheme - Phase 28
34,14726,farmer,female,sc,National Farmer Scheme - Phase 44
34,14726,farmer,female,sc,National Farmer Scheme - Phase 73
34,14726,farmer,female,sc,National Farmer Scheme - Phase 78
34,14726,farmer,female,sc,National Farmer Scheme - Phase 86
44,10105,farmer,female,obc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
44,10105,farmer,female,obc,PM Krishi Sinchayee Yojana (PMKSY)
44,10105,farmer,female,obc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
44,10105,farmer,female,obc,Kisan Credit Card (KCC) Scheme
44,10105,farmer,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
44,10105,farmer,female,obc,National Farmer Scheme - Phase 28
44,10105,farmer,female,obc,National Farmer Scheme - Phase 44
44,10105,farmer,female,obc,National Farmer Scheme - Phase 49
44,10105,farmer,female,obc,National Farmer Scheme - Phase 73
44,10105,farmer,female,obc,National Farmer Scheme - Phase 78
44,10105,farmer,female,obc,National Farmer Scheme - Phase 86
44,10105,farmer,female,obc,National Farmer Scheme - Phase 93
40,13406,farmer,female,sc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
40,13406,farmer,female,sc,Kisan Credit Card (KCC) Scheme
40,13406,farmer,female,sc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
36,9062,farmer,male,obc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
36,9062,farmer,male,obc,PM Krishi Sinchayee Yojana (PMKSY)
36,9062,farmer,male,obc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
36,9062,farmer,male,obc,Kisan Credit Card (KCC) Scheme
36,9062,farmer,male,obc,PM Kisan Maan-Dhan Yojana (PM-KMY)
36,9062,farmer,male,obc,National Farmer Scheme - Phase 28
36,9062,farmer,male,obc,National Farmer Scheme - Phase 31
36,9062,farmer,male,obc,National Farmer Scheme - Phase 44
36,9062,farmer,male,obc,National Farmer Scheme - Phase 73
36,9062,farmer,male,obc,National Farmer Scheme - Phase 78
36,9062,farmer,male,obc,National Farmer Scheme - Phase 86
33,5336,farmer,male,obc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
33,5336,farmer,male,obc,PM Krishi Sinchayee Yojana (PMKSY)
33,5336,farmer,male,obc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
33,5336,farmer,male,obc,Kisan Credit Card (KCC) Scheme
33,5336,farmer,male,obc,PM Kisan Maan-Dhan Yojana (PM-KMY)
33,5336,farmer,male,obc,PM Garib Kalyan Anna Yojana (PMGKAY)
33,5336,farmer,male,obc,Pradhan Mantri Awas Yojana - Gramin (PMAY-G)
33,5336,farmer,male,obc,Mo Ghara Yojana (Odisha Housing Scheme)
33,5336,farmer,male,obc,National Farmer Scheme - Phase 28
33,5336,farmer,male,obc,Social Welfare Security Scheme - Support 30
33,5336,farmer,male,obc,National Farmer Scheme - Phase 31
33,5336,farmer,male,obc,Ayushman Swasthya Suraksha - Yojana 36
33,5336,farmer,male,obc,Social Welfare Security Scheme - Support 37
33,5336,farmer,male,obc,National Farmer Scheme - Phase 44
33,5336,farmer,male,obc,Social Welfare Security Scheme - Support 50
33,5336,farmer,male,obc,Awas Sahayata Gramin - Allocation 56
33,5336,farmer,male,obc,Awas Sahayata Gramin - Allocation 58
33,5336,farmer,male,obc,Ayushman Swasthya Suraksha - Yojana 59
33,5336,farmer,male,obc,Ayushman Swasthya Suraksha - Yojana 65
33,5336,farmer,male,obc,Awas Sahayata Gramin - Allocation 67
33,5336,farmer,male,obc,Ayushman Swasthya Suraksha - Yojana 71
33,5336,farmer,male,obc,National Farmer Scheme - Phase 73
33,5336,farmer,male,obc,Awas Sahayata Gramin - Allocation 75
33,5336,farmer,male,obc,Social Welfare Security Scheme - Support 76
33,5336,farmer,male,obc,Ayushman Swasthya Suraksha - Yojana 77
33,5336,farmer,male,obc,National Farmer Scheme - Phase 78
33,5336,farmer,male,obc,National Farmer Scheme - Phase 86
33,5336,farmer,male,obc,Ayushman Swasthya Suraksha - Yojana 89
33,5336,farmer,male,obc,Social Welfare Security Scheme - Support 91
33,5336,farmer,male,obc,Ayushman Swasthya Suraksha - Yojana 92
33,5336,farmer,male,obc,Ayushman Swasthya Suraksha - Yojana 94
33,5336,farmer,male,obc,Ayushman Swasthya Suraksha - Yojana 98
33,5336,farmer,male,obc,Social Welfare Security Scheme - Support 99
33,5336,farmer,male,obc,Social Welfare Security Scheme - Support 100
34,92743,private employee,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
37,11147,farmer,female,obc,Pradhan Mantri Kisan Samman Nidhi (PM-KISAN)
37,11147,farmer,female,obc,PM Krishi Sinchayee Yojana (PMKSY)
37,11147,farmer,female,obc,Pradhan Mantri Fasal Bima Yojana (PMFBY)
37,11147,farmer,female,obc,Kisan Credit Card (KCC) Scheme
37,11147,farmer,female,obc,PM Kisan Maan-Dhan Yojana (PM-KMY)
37,11147,farmer,female,obc,Pradhan Mantri Matru Vandana Yojana (PMMVY)
37,11147,farmer,female,obc,Deendayal Disabled Rehabilitation Scheme (DDRS)
37,11147,farmer,female,obc,National Farmer Scheme - Phase 28
37,11147,farmer,female,obc,National Farmer Scheme - Phase 43
37,11147,farmer,female,obc,National Farmer Scheme - Phase 44
37,11147,farmer,female,obc,National Farmer Scheme - Phase 73
37,11147,farmer,female,obc,National Farmer Scheme - Phase 78
37,11147,farmer,female,obc,National Farmer Scheme - Phase 86
68,15167,retired,female,obc,Pradhan Mantri Vaya Vandana Yojana (PMVVY)
68,15167,retired,female,obc,Senior Citizen Financial Security - Pension 27
68,15167,retired,female,obc,Senior Citizen Financial Security - Pension 35
68,15167,retired,female,obc,Senior Citizen Financial Security - Pension 57
68,15167,retired,female,obc,Senior Citizen Financial Security - Pension 60
68,15167,retired,female,obc,Senior Citizen Financial Security - Pension 66
68,15167,retired,female,obc,Senior Citizen Financial Security - Pension 69
68,15167,retired,female,obc,Senior Citizen Financial Security - Pension 72
68,15167,retired,female,obc,Senior Citizen Financial Security - Pension 80
68,15167,retired,female,obc,Senior Citizen Financial Security - Pension 84
68,15167,retired,female,obc,Senior Citizen Financial Security - Pension 88
